label,processed_text
3,"['used', 'feel', 'music', 'gone', 'ha', 'replaced', 'bitter', 'taste', 'mouth', 'lot', 'sadness']"
3,"['even', 'get', 'jealous', 'bf', 'speaks', 'best', 'friend', 'girl', 'also', 'friend', 'mine', 'listen', 'understand', 'friendship', 'trust', 'towards', 'bf', 'higher', 'feeling', 'jealous']"
0,"['feel', 'really', 'discouraged', 'hope', 'thing', 'hold', 'onto']"
5,"['feel', 'surprised', 'disturbed', 'actually']"
4,"['also', 'feel', 'vulnerable', 'left', 'bed', 'virtual', 'silence']"
5,"['feel', 'like', 'im', 'pretty', 'weird', 'open', 'liking', 'lot', 'thing', 'doubt', 'interest', 'would', 'surprise', 'anyone']"
1,"['really', 'feel', 'innocent', 'kid', 'taught', 'unconscious', 'racism', 'taught', 'overt', 'racism', 'choice', 'follow']"
4,"['feel', 'intimidated', 'wide', 'open', 'design', 'therefore', 'find', 'hard', 'write']"
0,"['feel', 'like', 'awkward', 'year', 'old', 'wa', 'day', 'really', 'feel', 'like', 'grown']"
2,"['really', 'want', 'someone', 'hold', 'kiss', 'make', 'feel', 'loved', 'safe']"
1,"['wanted', 'feel', 'convinced', 'truly', 'found', 'place', 'world', 'without', 'man', 'considering', 'book', 'started', 'ended', 'relationship', 'wa', 'thoroughly', 'convinced']"
1,"['faith', 'feel', 'convinced', 'asking', 'question']"
3,"['feel', 'want', 'need', 'know', 'need', 'bleed', 'fucked', 'world']"
0,"['got', 'little', 'bit', 'help', 'brother', 'beginning', 'lot', 'luck', 'near', 'end', 'game', 'might', 'make', 'feel', 'dumb', 'least', 'hahaha', 'end', 'decide', 'nikos', 'world', 'fate', 'save', 'niko', 'save', 'world']"
2,"['feel', 'rather', 'nostalgic', 'day', 'gone', 'never', 'return']"
0,"['could', 'soon', 'feel', 'quite', 'rejected']"
0,"['feel', 'pain', 'nothing', 'blank', 'speechless']"
1,"['feel', 'honored', 'insulted']"
3,"['felt', 'little', 'bit', 'cramping', 'feeling', 'feeling', 'week', 'wa', 'bothered']"
0,"['id', 'always', 'proud', 'im', 'coming', 'sometimes', 'feel', 'im', 'dorky', 'boring', 'hipster', 'wrong', 'way', 'awkward', 'wonder', 'dont', 'people', 'feel', 'close']"
0,"['feel', 'like', 'useless', 'bastard']"
3,"['feel', 'student', 'classroom', 'hostile', 'towards', 'display', 'intellect', 'like', 'rest', 'society']"
5,"['feel', 'kinda', 'strange', 'cause', 'didnt', 'encountered', 'feeling', 'last', 'year']"
1,"['feel', 'like', 'garbage', 'wonderful', 'though', 'feel', 'weak', 'strong', 'though', 'feel', 'like', 'failure', 'succeed', 'though', 'feel', 'unworthy', 'live', 'dream', 'end', 'begin']"
3,"['feel', 'like', 'never', 'get', 'impatient', 'around', 'sharp', 'object', 'inevitably', 'lead', 'tear']"
0,"['think', 'could', 'feel', 'idiotic', 'tried']"
3,"['wa', 'sipping', 'diet', 'coke', 'watching', 'swimming', 'lesson', 'feeling', 'aggravated', 'mousekins', 'better', 'listener', 'thought', 'crossed', 'mind']"
3,"['think', 'guy', 'feel', 'need', 'compensate', 'obnoxious']"
0,"['feel', 'shitty', 'fuck']"
1,"['feel', 'invigorated', 'sunshine']"
5,"['sure', 'feel', 'need', 'share', 'experience', 'world', 'maybe', 'actually', 'pretty', 'funny']"
4,"['know', 'knew', 'buffy', 'one', 'wa', 'feeling', 'nervous', 'whole', 'multiple', 'dog', 'flight', 'thing', 'wa', 'going', 'pan']"
1,"['feel', 'like', 'accomplishing', 'something', 'feel', 'passionate', 'life']"
1,"['feel', 'strong', 'connection', 'another', 'human', 'want', 'spend', 'time']"
4,"['waiting', 'girlfriend', 'come', 'apt', 'mine', 'wa', 'late', 'thought', 'something', 'awful', 'happened']"
1,"['feel', 'glamorous']"
3,"['ive', 'feeling', 'jealous', 'lately', 'blogger', 'going', 'author', 'reading', 'book', 'si']"
0,"['feel', 'doomed', 'botany', 'lec', 'final', 'later']"
0,"['im', 'reading', 'sentence', 'feeling', 'foolish']"
1,"['feel', 'glad', 'teaching', 'nursery', 'child', 'special', 'need', 'know', 'study', 'art', 'ha', 'better', 'helped', 'use', 'art', 'curriculum', 'make', 'lesson', 'enjoyable', 'interesting', 'pupil']"
1,"['came', 'away', 'evening', 'feeling', 'rich', 'friend', 'street', 'close']"
0,"['came', 'back', 'reason', 'mind', 'feel', 'blank']"
1,"['feel', 'like', 'want', 'punch', 'handsome', 'face']"
0,"['feel', 'guilty', 'href', 'http', 'douevenlift']"
4,"['incredible', 'feeling', 'frantic', 'despair']"
3,"['struggled', 'fit', 'work', 'module', 'felt', 'frustrated', 'time', 'feeling', 'blog', 'rushed', 'although', 'read', 'great', 'interested', 'fellow', 'student', 'blog', 'feel', 'havent', 'interacted', 'much', 'could', 'done', 'definite', 'area', 'development']"
0,"['feel', 'like', 'gotten', 'rejected', 'time', 'met']"
1,"['feel', 'optimistic', 'settle', 'long', 'arrived']"
3,"['feeling', 'little', 'stressed', 'seriously', 'one', 'nothing', 'blame']"
3,"['feel', 'im', 'violent', 'say', 'im', 'going', 'accept', 'consequence']"
2,"['wonder', 'would', 'feel', 'delicate', 'pretty', 'hand', 'looked', 'upon', 'framework', 'branch']"
1,"['feel', 'im', 'back', 'bouncy', 'little', 'chickie', 'wa', 'first', 'found', 'scene', 'lot', 'depth', 'understanding', 'world', 'around']"
1,"['feel', 'convinced', 'many', 'factor', 'culture', 'kind', 'cooking', 'mystique']"
1,"['feel', 'delighted', 'toward', 'something', 'could', 'acheivment', 'surrounding', 'even', 'unexpected', 'event', 'happen']"
1,"['wa', 'insane', 'liking', 'someone', 'else', 'made', 'feel', 'less', 'valuable', 'b', 'c', 'wasnt', 'working', 'also', 'wasnt', 'housewife']"
3,"['havent', 'known', 'sue', 'anything', 'like', 'long', 'bloater', 'lisa', 'feel', 'like', 'know', 'one', 'people', 'meet', 'click', 'grumpy', 'old', 'people', 'conversation', 'straight', 'away', 'roll', 'around', 'laughing', 'next', 'minute', 'well', 'thats', 'sue']"
1,"['feel', 'honoured', 'ha', 'chosen', 'share']"
1,"['could', 'sit', 'hour', 'old', 'friend', 'catching', 'feel', 'like', 'uber', 'gorgeous']"
0,"['feel', 'sad', 'ignore', 'pretend', 'dont', 'feel', 'anything']"
1,"['feel', 'cared', 'accepted']"
1,"['start', 'feel', 'like', 'reiterate', 'fact', 'im', 'sure', 'ive', 'made', 'clear', 'yet', 'post', 'despondent', 'incident', 'mermaidhaire', 'doe', 'mean', 'sad', 'like', 'time']"
1,"['think', 'sometimes', 'feeling', 'obligation', 'duty', 'expectation', 'get', 'way', 'trusting', 'intuition', 'guide', 'u', 'actual', 'right', 'direction']"
1,"['feel', 'lucky', 'awesome', 'life', 'family', 'even', 'though', 'belong', 'middle', 'class']"
4,"['feeling', 'shaky']"
0,"['im', 'feeling', 'unimportant', 'sorry']"
0,"['ive', 'heard', 'story', 'julie', 'bailey', 'treatment', 'first', 'time', 'seen', 'anything', 'print', 'make', 'feel', 'deeply', 'ashamed', 'someone', 'stood', 'neglected', 'nh', 'patient', 'family', 'become', 'isolated', 'community']"
0,"['wa', 'feeling', 'rejected', 'sad']"
1,"['feel', 'satisfied']"
1,"['still', 'feel', 'completely', 'accepted']"
0,"['binge', 'weekend', 'energy', 'clean', 'house', 'something', 'put', 'week', 'even', 'pill', 'really', 'make', 'lose', 'weight', 'wanted', 'hardly', 'felt', 'need', 'eat', 'feel', 'totally', 'completely', 'exhausted']"
0,"['love', 'actually', 'made', 'feel', 'dismayed', 'disappointed']"
1,"['feel', 'self', 'assured', 'need', 'compete', 'justify', 'clearly', 'well', 'someone', 'else']"
1,"['hesitate', 'give', 'star', 'book', 'feel', 'giving', 'star', 'saying', 'absolutely', 'perfect', 'improvement', 'made']"
2,"['wa', 'feeling', 'nostalgic', 'time', 'life']"
0,"['ive', 'breakdown', 'ive', 'feeling', 'depressed', 'three', 'four', 'day', 'wa', 'sticking', 'old', 'sleeping', 'pattern', 'wa', 'feeling', 'pretty', 'great', 'best', 'better', 'normal']"
3,"['continue', 'spend', 'hr', 'feeling', 'envious', 'really']"
0,"['come', 'home', 'usually', 'feel', 'drained', 'exhausted']"
2,"['got', 'feeling', 'really', 'liked', 'new', 'quilt']"
1,"['still', 'managed', 'feel', 'tranquil', 'appreciate', 'archeological', 'wonder']"
0,"['wa', 'also', 'feeling', 'unimportant']"
1,"['would', 'probably', 'dine', 'especially', 'feeling', 'rich', 'dont']"
0,"['got', 'guinea', 'pig', 'lived', 'tiny', 'flat', 'london', 'wa', 'feeling', 'pretty', 'depressed', 'life']"
1,"['feel', 'wholly', 'positive']"
3,"['feel', 'insulted', 'technique', 'also', 'proven', 'one', 'worst', 'educating', 'already', 'read', 'slide', 'faster', 'wa', 'able', 'speak']"
1,"['feel', 'honor', 'precious', 'little', 'girl', 'mother']"
0,"['feel', 'drained', 'least', 'something', 'look', 'forward']"
0,"['regret', 'feel', 'shitty', 'cant', 'enjoy', 'thing', 'im', 'alone', 'ended', 'seeing', 'brother', 'afterwards', 'wa', 'baltimore', 'new', 'girlfriend', 'wanted', 'see', 'well', 'introduce']"
0,"['feel', 'discouraged', 'shadow', 'come', 'heart', 'lonely', 'long', 'heaven', 'heaven', 'home', 'jesus', 'portion', 'constant', 'friend', 'oh', 'eye', 'sparrow', 'know', 'watch', 'watch']"
5,"['feel', 'curious', 'impatient', 'eager', 'confused']"
3,"['feel', 'rushed', 'prize', 'giving', 'really', 'dilute', 'event', 'future', 'prize', 'giving', 'rushed', 'timetable']"
1,"['asked', 'join', 'creating', 'world', 'year', 'old', 'girl', 'could', 'grow', 'feeling', 'hopeful', 'powerful']"
0,"['im', 'little', 'concerned', 'ill', 'look', 'one', 'day', 'leaf', 'ground', 'ill', 'feel', 'like', 'missed']"
0,"['feel', 'horrible', 'result']"
3,"['never', 'fall', 'love', 'anyone', 'feeling', 'make', 'dangerous']"
1,"['feel', 'satisfied', 'happy', 'choice', 'today']"
1,"['breathing', 'well', 'feeling', 'quite', 'lively', 'upbeat']"
0,"['feel', 'bit', 'mournful', 'since', 'read', 'bulletin', 'one', 'myspace', 'friend']"
4,"['ive', 'feeling', 'restless', 'home', 'day', 'probably', 'cooped', 'school', 'home', 'way', 'long']"
1,"['breathe', 'scent', 'first', 'time', 'feel', 'embrace', 'friendly', 'hug', 'five', 'year']"
2,"['feel', 'gentle', 'hand', 'careess', 'tender', 'care', 'across', 'curled', 'shoulder', 'pulled', 'towards', 'embrace', 'sun', 'reach', 'towards', 'searching', 'face']"
0,"['instantly', 'feel', 'rejected']"
3,"['feel', 'really', 'wronged', 'fact', 'hu', 'jia', 'good', 'society']"
4,"['im', 'kind', 'feeling', 'nervous', 'anxious', 'shit', 'today']"
4,"['make', 'trip', 'feel', 'strange', 'combination', 'excitement', 'dread']"
2,"['feeling', 'much', 'would', 'like', 'say', 'thank', 'everyone', 'lovely', 'get', 'well', 'wish', 'lovely', 'comment', 'always', 'mean', 'much']"
0,"['certified', 'via', 'ace', 'love', 'lately', 'feel', 'like', 'fake']"
2,"['wa', 'feeling', 'sympathetic', 'told', 'wa', 'sorry', 'somehow', 'felt', 'responsible', 'getting', 'burned', 'ridiculous', 'grown', 'man', 'ha', 'lived', 'sun', 'sensitive', 'skin', 'year', 'know', 'take', 'care']"
1,"['execute', 'trick', 'work', 'dishwasher', 'magic', 'feel', 'clever']"
2,"['id', 'feel', 'sympathetic', 'like', 'current', 'situation', 'seems']"
0,"['ive', 'posted', 'blog', 'feel', 'like', 'thats', 'unfortunate']"
0,"['started', 'feeling', 'back', 'aching', 'especially', 'lower', 'back']"
1,"['feel', 'kid', 'know', 'theyre', 'talented', 'think', 'one', 'thing', 'whole', 'american', 'idol', 'deal', 'grab', 'hold', 'tell']"
2,"['im', 'writing', 'feel', 'like', 'discarding', 'lack', 'supporting', 'idea']"
4,"['feel', 'like', 'distraught', 'parent', 'breathing', 'neck']"
0,"['ive', 'waiting', 'get', 'time', 'alone', 'quite', 'week', 'finally', 'get', 'im', 'feeling', 'bit', 'homesick']"
1,"['show', 'feeling', 'well', 'family', 'fan', 'either']"
1,"['also', 'get', 'feel', 'proud', 'weight', 'loss', 'completed', 'month', 'time', 'lost', 'around', 'kg', 'approx', 'pound']"
0,"['feel', 'little', 'isolated', 'house', 'time']"
0,"['feel', 'troubled', 'guess', 'would', 'best', 'word']"
2,"['screwed', 'brow', 'together', 'realized', 'reaction', 'pondered', 'could', 'possibly', 'make', 'feel', 'fond', 'stranger']"
1,"['feel', 'ha', 'quite', 'successful', 'achieving', 'vision']"
4,"['feel', 'bashful', 'teasing', 'scrutiny']"
4,"['think', 'since', 'im', 'compelled', 'act', 'meek', 'asian', 'front', 'kind', 'feel', 'tad', 'inhibited', 'extent', 'cant', 'even']"
3,"['vividly', 'remember', 'feeling', 'offended', 'would', 'even', 'dream', 'thing', 'could', 'choice']"
1,"['feel', 'privileged', 'said', 'privileged']"
4,"['feel', 'weird', 'want', 'make', 'sure', 'feel', 'loved']"
4,"['wouldnt', 'feel', 'uncomfortable', 'wearing', 'work']"
5,"['feel', 'stunned', 'people', 'got', 'big', 'way']"
0,"['wa', 'feeling', 'bit', 'disheartened', 'one', 'black', 'belt', 'instructor', 'dojo', 'richard', 'asked', 'let', 'anyone', 'else', 'set', 'destiny']"
1,"['trying', 'work', 'finding', 'joy', 'simple', 'thing', 'god', 'finding', 'joy', 'obedience', 'even', 'feel', 'joyful', 'way', 'used']"
4,"['saw', 'piano', 'either', 'newer', 'cheaper', 'larger', 'wa', 'always', 'something', 'missing', 'made', 'feel', 'uncertain', 'buying']"
1,"['feel', 'like', 'become', 'socially', 'acceptable', 'allow', 'traditional', 'view', 'threw', 'bus', 'without', 'fight', 'youll', 'offend', 'someone', 'stand']"
4,"['another', 'reason', 'foreign', 'tourist', 'feel', 'reluctant', 'drive', 'island']"
1,"['wasnt', 'feeling', 'well']"
0,"['kind', 'feel', 'lame', 'still', 'dont', 'regret', 'coming']"
2,"['feel', 'romantic', 'feeling', 'soul', 'begging', 'god', 'make', 'u', 'ur', 'love', 'ur', 'feeling', 'ur', 'soul', 'wan', 'na', 'hear', 'beat', 'heart', 'u', 'ever', 'u', 'wan', 'na', 'otherwise', 'nothing', 'without', 'u']"
1,"['notice', 'worrying', 'push', 'feeling', 'away', 'replace', 'thought', 'something', 'positive', 'remind', 'let', 'go', 'control']"
1,"['feel', 'super', 'behind', 'aspect', 'life', 'need', 'read']"
3,"['start', 'feel', 'become', 'irritated', 'conversing']"
0,"['remember', 'watching', 'feeling', 'devastated', 'sheer', 'familiarity']"
1,"['really', 'appreciate', 'protectiveness', 'slight', 'jealousy', 'attention', 'make', 'feel', 'valued']"
1,"['feel', 'bit', 'like', 'franz', 'liebkind', 'producer', 'many', 'people', 'know', 'fuhrer', 'wa', 'terrific', 'dancer']"
3,"['feel', 'violent', 'something', 'today']"
0,"['feel', 'awkward', 'know', 'awkward']"
0,"['think', 'wa', 'wa', 'making', 'feel', 'weepy']"
1,"['feel', 'like', 'need', 'cry', 'past', 'day', 'relieved', 'could', 'cry', 'much', 'tear', 'today', 'haha']"
1,"['wanted', 'knowing', 'nothing', 'stepped', 'candyland', 'make', 'looking', 'haggard', 'left', 'feeling', 'radiant', 'bag', 'full', 'product', 'course']"
4,"['feel', 'little', 'bit', 'weird']"
1,"['feel', 'damn', 'complacent']"
4,"['guess', 'expectation', 'goddamn', 'perfect', 'made', 'feel', 'afraid', 'change']"
1,"['im', 'happy', 'feeling', 'something', 'last', 'day', 'ive', 'felt', 'pretty']"
1,"['feel', 'happy', 'reason', 'today']"
1,"['feel', 'aconfident', 'heart', 'overcomet', 'god', 'want', 'eager', 'learn']"
4,"['managed', 'whole', 'tuesday', 'eating', 'clean', 'caffeined', 'today', 'feeling', 'rather', 'shaky']"
1,"['feel', 'energetic', 'motivated']"
3,"['wa', 'feeling', 'quite', 'impatient', 'must', 'hit', 'ad', 'thats', 'internet', 'died', 'vista', 'virus', 'pro', 'started', 'bother']"
3,"['im', 'feeling', 'bitchy', 'hell', 'tonight']"
1,"['started', 'feeling', 'festive', 'little', 'early', 'year']"
4,"['feel', 'like', 'time', 'like', 'thing', 'seem', 'little', 'uncertain', 'thank', 'god', 'small', 'thing']"
0,"['feel', 'lethargic', 'unmotivated', 'needy', 'frustrated']"
1,"['keen', 'incorporate', 'use', 'recovery', 'tool', 'feel', 'tool', 'useful', 'allowing', 'patient', 'control', 'mental', 'health']"
0,"['feeling', 'rather', 'lonely']"
0,"['feel', 'breed', 'loneliness', 'discontent', 'onto', 'economy', 'recession', 'stressful', 'money', 'unemployment', 'people', 'wanted', 'know', 'caused', 'recession', 'topic', 'came', 'divorce']"
3,"['britain', 'louis', 'xvi', 'marie', 'antoinette', 'think', 'perhaps', 'feel', 'loss', 'russia', 'wa', 'violent', 'wa', 'entire', 'family', 'wa', 'comparatively', 'recent']"
0,"['lived', 'lemon', 'bar', 'week', 'weekend', 'ate', 'ate', 'ate', 'wa', 'horrible', 'food', 'feel', 'look', 'horrible']"
3,"['feel', 'insulted', 'see', 'anyone', 'wearing', 'crocs', 'fashionable', 'shoe', 'icon']"
0,"['feel', 'alone', 'feel', 'like', 'people', 'actually', 'listen']"
0,"['feel', 'like', 'fake', 'eyeglass', 'make', 'look', 'older', 'hell', 'little', 'authoritative']"
1,"['take', 'easy', 'even', 'feel', 'well', 'kind', 'stasia', 'ha', 'saying']"
0,"['right', 'make', 'done', 'usually', 'wear', 'foundation', 'feel', 'like', 'look', 'fake', 'picture']"
4,"['feel', 'like', 'ya', 'allah', 'im', 'scared', 'puff', 'wa', 'fun', 'man', 'id', 'idea']"
0,"['really', 'know', 'wa', 'feeling', 'mind', 'wa', 'blank', 'wa', 'confused', 'numb']"
2,"['much', 'lighter', 'feel', 'extremely', 'passionate', 'life', 'yes']"
4,"['im', 'drunk', 'example', 'feel', 'lot', 'less', 'shy', 'speaking', 'foreign', 'language', 'havent', 'yet', 'totally', 'mastered']"
1,"['dont', 'know', 'guy', 'relate', 'always', 'like', 'feel', 'welcomed', 'see', 'smiling', 'face', 'im', 'spa', 'treatment']"
0,"['thought', 'depression', 'negative', 'thought', 'ive', 'lately', 'intervene', 'thought', 'help', 'feel', 'depressed']"
4,"['feel', 'like', 'thing', 'im', 'nervous', 'two', 'kid']"
2,"['feeling', 'still', 'caring', 'concerned']"
1,"['havent', 'written', 'awhile', 'feel', 'terrific', 'scribble', 'stuff', 'notebook', 'time', 'time']"
4,"['meet', 'men', 'feel', 'insecure', 'woman']"
0,"['feel', 'sorry', 'use', 'ghd', 'hair', 'straightener', 'damage', 'hair']"
0,"['would', 'feel', 'boring', 'rejected', 'downright', 'unlikeable']"
0,"['feel', 'homesick', 'miss', 'snobbish', 'fluffy', 'cat']"
1,"['say', 'first', 'listen', 'yunhos', 'rap', 'gave', 'wtf', 'feeling', 'listening', 'couple', 'time', 'im', 'determined', 'learn']"
1,"['go', 'range', 'feel', 'like', 'im', 'like', 'russell', 'crowe', 'robin', 'hood', 'merida', 'brave']"
1,"['feel', 'fucking', 'terrific']"
1,"['continue', 'add', 'please', 'feel', 'free', 'explore', 'let', 'know', 'think']"
0,"['went', 'work', 'like', 'normal', 'didnt', 'feel', 'bad', 'way', 'shape', 'form']"
3,"['im', 'feeling', 'aggravated', 'listening', 'phoenix', 'lost', 'found']"
4,"['feel', 'bit', 'uncertain', 'really', 'shes', 'nice', 'girl', 'good', 'friend', 'material']"
1,"['feel', 'talented', 'illustrator', 'designer', 'one', 'know', 'get', 'idea', 'across', 'without', 'trapping', 'crosshatching', 'lensflares', 'everything']"
1,"['feel', 'privileged', 'able', 'share', 'artistry', 'knowing', 'ha', 'back']"
1,"['remember', 'feeling', 'belong', 'smart', 'enough', 'cool', 'enough', 'even', 'young', 'enough']"
0,"['wa', 'feeling', 'kind', 'discouraged', 'nothing', 'happened']"
5,"['asked', 'darren', 'got', 'home', 'wa', 'feeling', 'bit', 'curious', 'even', 'though', 'didnt', 'really', 'matter', 'wa', 'really', 'none', 'business']"
4,"['feel', 'pain', 'way', 'tortured', 'ti', 'could', 'possibly', 'understand']"
1,"['feel', 'hopeful', 'best', 'give', 'go', 'next', 'week', 'despite', 'dozen', 'final', 'assignment', 'mark']"
1,"['last', 'year', 'second', 'semester', 'result', 'came', 'wa', 'ecstatic']"
0,"['id', 'like', 'write', 'something', 'interesting', 'right', 'unfortunately', 'feel', 'deprived', 'inspiration']"
1,"['feel', 'glad', 'still', 'teach', 'home']"
2,"['find', 'whinging', 'temperature', 'every', 'day', 'moment', 'doe', 'feel', 'ridiculously', 'hot']"
1,"['feel', 'sociable', 'day']"
0,"['feel', 'would', 'ungrateful', 'god', 'undutiful', 'church', 'use', 'poor', 'effort', 'side', 'truth', 'peace']"
